0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.009767,0.030879,0.036917,0.235755,0.071232,0.065577,0.031227,0.067881,0.041228,0.020822,0.024584,0.061429,0.058095,0.067853,0.032224,0.051958,0.032213,0.013397,0.018968,0.081553,0.014214,0.055373,0.042515,0.199467
0.0,0.075125,0.0,0.0,0.0,0.0,0.0,0.0,0.572232,0.0,0.147607,0.133116,0.0,0.087592,0.062044,0.0,0.082552,0.0,0.0,0.0,0.0,0.0,0.155713,0.109489
0.0,0.075125,0.0,0.0,0.0,0.0,0.0,0.0,0.572232,0.0,0.147607,0.133116,0.0,0.087592,0.062044,0.0,0.082552,0.0,0.0,0.0,0.0,0.0,0.155713,0.109489
0.0,0.0,0.0,0.174829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008842,0.724706,0.288,0.0,0.155234,0.135714,0.0,0.0,0.0,0.0,0.0,0.0,0.056
0.0,0.0,0.0,0.174829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008842,0.724706,0.288,0.0,0.155234,0.135714,0.0,0.0,0.0,0.0,0.0,0.0,0.056
0.0,0.0,0.0,0.174829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008842,0.724706,0.288,0.0,0.155234,0.135714,0.0,0.0,0.0,0.0,0.0,0.0,0.056
0.0,0.0,0.0,0.18283,0.235095,0.0,0.0,0.098425,0.0,0.0,0.0,0.234977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381082,0.0,0.0,0.0,0.251969
0.0,0.0,0.0,0.0,0.0,0.27904,0.0,0.0,0.928505,0.228372,0.0,0.163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193182
0.0,0.0,0.0,0.0,0.0,0.27904,0.0,0.0,0.928505,0.228372,0.0,0.163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193182
0.0,0.0,0.0,0.0,0.0,0.27904,0.0,0.0,0.928505,0.228372,0.0,0.163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193182
0.0,0.0,0.0,0.0,0.0,0.27904,0.0,0.0,0.928505,0.228372,0.0,0.163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193182
0.0,0.0,0.0,0.0,0.0,0.27904,0.0,0.0,0.928505,0.228372,0.0,0.163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193182
0.0,0.0,0.0,0.0,0.0,0.27904,0.0,0.0,0.928505,0.228372,0.0,0.163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193182
0.0,0.0,0.0,0.0,0.0,0.27904,0.0,0.0,0.928505,0.228372,0.0,0.163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193182
0.0,0.0,0.0,0.354461,0.0,0.143792,0.0,0.0,0.0,0.0,0.090965,0.076489,0.0,0.0,0.0,0.0,0.0,0.0,0.076125,0.033493,0.0,0.0,0.0,0.411765
0.0,0.0,0.0,0.354461,0.0,0.143792,0.0,0.0,0.0,0.0,0.090965,0.076489,0.0,0.0,0.0,0.0,0.0,0.0,0.076125,0.033493,0.0,0.0,0.0,0.411765
0.0,0.0,0.0,0.354461,0.0,0.143792,0.0,0.0,0.0,0.0,0.090965,0.076489,0.0,0.0,0.0,0.0,0.0,0.0,0.076125,0.033493,0.0,0.0,0.0,0.411765
0.0,0.012137,0.0,0.425219,0.0,0.0,0.283018,0.0,0.0,0.0,0.028616,0.0,0.679801,0.215094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
